"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"121","8.705067","host","3.6.0","USBHID","154","0017000000380f03000000001000ba0000ba00ba00000000ba00bababa00bababa00ba5d0000ba00ba00000000ba00bababa00bababa00ba5d0000ba0000ba000000000000000000000000000000000000000000000000009e00","SET_REPORT Request"
"122","8.705375","3.6.0","host","USBHID","64","","SET_REPORT Response"
"123","8.745095","host","3.6.0","USBHID","154","0018000000380f03000000001000be0000be00be00000000be00bebebe00bebebe00be5f0000be00be00000000be00bebebe00bebebe00be5f0000be0000be000000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"124","8.745431","3.6.0","host","USBHID","64","","SET_REPORT Response"
"125","8.785069","host","3.6.0","USBHID","154","0019000000380f03000000001000c10000c100c100000000c100c1c1c100c1c1c100c1610000c100c100000000c100c1c1c100c1c1c100c1610000c10000c100000000000000000000000000000000000000000000000000e500","SET_REPORT Request"
"126","8.785356","3.6.0","host","USBHID","64","","SET_REPORT Response"
"127","8.824010","host","3.6.0","USBHID","154","001a000000380f03000000001000c50000c500c500000000c500c5c5c500c5c5c500c5620000c500c500000000c500c5c5c500c5c5c500c5620000c50000c500000000000000000000000000000000000000000000000000e100","SET_REPORT Request"
"128","8.824383","3.6.0","host","USBHID","64","","SET_REPORT Response"
"129","8.864200","host","3.6.0","USBHID","154","001b000000380f03000000001000c80000c800c800000000c800c8c8c800c8c8c800c8640000c800c800000000c800c8c8c800c8c8c800c8640000c80000c800000000000000000000000000000000000000000000000000ec00","SET_REPORT Request"
"130","8.864597","3.6.0","host","USBHID","64","","SET_REPORT Response"
"131","8.906544","host","3.6.0","USBHID","154","001c000000380f03000000001000cb0000cb00cb00000000cb00cbcbcb00cbcbcb00cb660000cb00cb00000000cb00cbcbcb00cbcbcb00cb660000cb0000cb00000000000000000000000000000000000000000000000000ef00","SET_REPORT Request"
"132","8.906852","3.6.0","host","USBHID","64","","SET_REPORT Response"
"133","8.945470","host","3.6.0","USBHID","154","001d000000380f03000000001000cf0000cf00cf00000000cf00cfcfcf00cfcfcf00cf680000cf00cf00000000cf00cfcfcf00cfcfcf00cf680000cf0000cf00000000000000000000000000000000000000000000000000eb00","SET_REPORT Request"
"134","8.945734","3.6.0","host","USBHID","64","","SET_REPORT Response"
"135","8.985908","host","3.6.0","USBHID","154","001e000000380f03000000001000d20000d200d200000000d200d2d2d200d2d2d200d2690000d200d200000000d200d2d2d200d2d2d200d2690000d20000d200000000000000000000000000000000000000000000000000f600","SET_REPORT Request"
"136","8.986288","3.6.0","host","USBHID","64","","SET_REPORT Response"
"137","9.014190","host","3.6.0","USBHID","154","001f000000380f03000000001000d60000d600d600000000d600d6d6d600d6d6d600d66b0000d600d600000000d600d6d6d600d6d6d600d66b0000d60000d600000000000000000000000000000000000000000000000000f200","SET_REPORT Request"
"138","9.014496","3.6.0","host","USBHID","64","","SET_REPORT Response"
"139","9.066226","host","3.6.0","USBHID","154","0000000000380f03000000001000d90000d900d900000000d900d9d9d900d9d9d900d96d0000d900d900000000d900d9d9d900d9d9d900d96d0000d90000d900000000000000000000000000000000000000000000000000fd00","SET_REPORT Request"
"140","9.066492","3.6.0","host","USBHID","64","","SET_REPORT Response"
"141","9.106618","host","3.6.0","USBHID","154","0001000000380f03000000001000dc0000dc00dc00000000dc00dcdcdc00dcdcdc00dc6e0000dc00dc00000000dc00dcdcdc00dcdcdc00dc6e0000dc0000dc00000000000000000000000000000000000000000000000000f800","SET_REPORT Request"
"142","9.106926","3.6.0","host","USBHID","64","","SET_REPORT Response"
"143","9.145477","host","3.6.0","USBHID","154","0002000000380f03000000001000e00000e000e000000000e000e0e0e000e0e0e000e0700000e000e000000000e000e0e0e000e0e0e000e0700000e00000e000000000000000000000000000000000000000000000000000c400","SET_REPORT Request"
"144","9.145727","3.6.0","host","USBHID","64","","SET_REPORT Response"
"145","9.183864","host","3.6.0","USBHID","154","0003000000380f03000000001000e30000e300e300000000e300e3e3e300e3e3e300e3720000e300e300000000e300e3e3e300e3e3e300e3720000e30000e300000000000000000000000000000000000000000000000000c700","SET_REPORT Request"
"146","9.184268","3.6.0","host","USBHID","64","","SET_REPORT Response"
"147","9.223587","host","3.6.0","USBHID","154","0004000000380f03000000001000e70000e700e700000000e700e7e7e700e7e7e700e7740000e700e700000000e700e7e7e700e7e7e700e7740000e70000e700000000000000000000000000000000000000000000000000c300","SET_REPORT Request"
"148","9.223974","3.6.0","host","USBHID","64","","SET_REPORT Response"
"149","9.265765","host","3.6.0","USBHID","154","0005000000380f03000000001000ea0000ea00ea00000000ea00eaeaea00eaeaea00ea750000ea00ea00000000ea00eaeaea00eaeaea00ea750000ea0000ea00000000000000000000000000000000000000000000000000ce00","SET_REPORT Request"
"150","9.266084","3.6.0","host","USBHID","64","","SET_REPORT Response"
"151","9.305104","host","3.6.0","USBHID","154","0006000000380f03000000001000ed0000ed00ed00000000ed00ededed00ededed00ed770000ed00ed00000000ed00ededed00ededed00ed770000ed0000ed00000000000000000000000000000000000000000000000000c900","SET_REPORT Request"
"152","9.305481","3.6.0","host","USBHID","64","","SET_REPORT Response"
