"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"1","0.000000","host","3.6.0","USB","64","","GET DESCRIPTOR Request DEVICE"
"2","0.000193","3.6.0","host","USB","82","","GET DESCRIPTOR Response DEVICE"
"3","0.000206","host","3.6.0","USB","64","","GET DESCRIPTOR Request CONFIGURATION"
"4","0.000403","3.6.0","host","USB","73","","GET DESCRIPTOR Response CONFIGURATION"
"5","0.000410","host","3.6.0","USB","64","","GET DESCRIPTOR Request CONFIGURATION"
"6","0.000630","3.6.0","host","USB","148","","GET DESCRIPTOR Response CONFIGURATION"
"7","3.098440","host","3.6.0","USBHID","154","0007000000380f03000000001000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff00000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"8","3.098766","3.6.0","host","USBHID","64","","SET_REPORT Response"
"9","8.056580","host","3.6.0","USBHID","154","0008000000380f03000000001000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff00000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"10","8.056948","3.6.0","host","USBHID","64","","SET_REPORT Response"
"11","13.062852","host","3.6.0","USBHID","154","0009000000380f03000000001000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff00000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"12","13.063183","3.6.0","host","USBHID","64","","SET_REPORT Response"
"13","18.065912","host","3.6.0","USBHID","154","000a000000380f03000000001000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff00000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"14","18.066253","3.6.0","host","USBHID","64","","SET_REPORT Response"
"15","23.090543","host","3.6.0","USBHID","154","000b000000380f03000000001000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff0000ff00000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"16","23.090818","3.6.0","host","USBHID","64","","SET_REPORT Response"
"17","26.405970","host","3.6.0","USBHID","154","000900000002008400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008600","SET_REPORT Request"
"18","26.406238","3.6.0","host","USBHID","64","","SET_REPORT Response"
"19","26.421560","host","3.6.0","USBHID","64","","GET_REPORT Request"
"20","26.421861","3.6.0","host","USBHID","154","","GET_REPORT Response"
"21","26.432064","host","3.6.0","USBHID","154","000a000000060f0200000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300","SET_REPORT Request"
"22","26.432341","3.6.0","host","USBHID","64","","SET_REPORT Response"
"23","26.442183","host","3.6.0","USBHID","64","","GET_REPORT Request"
"24","26.442468","3.6.0","host","USBHID","154","","GET_REPORT Response"
"25","26.532524","host","3.6.0","USBHID","154","000c000000380f03000000001000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb0000fb00000000000000000000000000000000000000000000000000df00","SET_REPORT Request"
"26","26.532802","3.6.0","host","USBHID","64","","SET_REPORT Response"
"27","26.573958","host","3.6.0","USBHID","154","000d000000380f03000000001003f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f50303f503000000000000000000000000000000000000000000000000d100","SET_REPORT Request"
"28","26.574247","3.6.0","host","USBHID","64","","SET_REPORT Response"
"29","26.612740","host","3.6.0","USBHID","154","000e000000380f03000000001006ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef0606ef06000000000000000000000000000000000000000000000000cb00","SET_REPORT Request"
"30","26.613008","3.6.0","host","USBHID","64","","SET_REPORT Response"
"31","26.653062","host","3.6.0","USBHID","154","000f000000380f0300000000100ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a0ae90a000000000000000000000000000000000000000000000000cd00","SET_REPORT Request"
"32","26.653351","3.6.0","host","USBHID","64","","SET_REPORT Response"
"33","26.691571","host","3.6.0","USBHID","154","0010000000380f0300000000100de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d0de30d000000000000000000000000000000000000000000000000c700","SET_REPORT Request"
"34","26.691862","3.6.0","host","USBHID","64","","SET_REPORT Response"
"35","26.734495","host","3.6.0","USBHID","154","0011000000380f03000000001011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc1011dc10000000000000000000000000000000000000000000000000f900","SET_REPORT Request"
"36","26.734726","3.6.0","host","USBHID","64","","SET_REPORT Response"
"37","26.774544","host","3.6.0","USBHID","154","0012000000380f03000000001014d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d71314d713000000000000000000000000000000000000000000000000f400","SET_REPORT Request"
"38","26.774825","3.6.0","host","USBHID","64","","SET_REPORT Response"
"39","26.824066","host","3.6.0","USBHID","154","0013000000380f0300000000101bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb191bcb19000000000000000000000000000000000000000000000000ed00","SET_REPORT Request"
"40","26.824458","3.6.0","host","USBHID","64","","SET_REPORT Response"
"41","26.858100","host","3.6.0","USBHID","154","0014000000380f0300000000101ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d1ec61d000000000000000000000000000000000000000000000000e100","SET_REPORT Request"
"42","26.858382","3.6.0","host","USBHID","64","","SET_REPORT Response"
"43","26.898356","host","3.6.0","USBHID","154","0015000000380f03000000001022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c02022c020000000000000000000000000000000000000000000000000e600","SET_REPORT Request"
"44","26.898608","3.6.0","host","USBHID","64","","SET_REPORT Response"
"45","26.937472","host","3.6.0","USBHID","154","0016000000380f03000000001025ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba2325ba230000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"46","26.937813","3.6.0","host","USBHID","64","","SET_REPORT Response"
"47","26.980109","host","3.6.0","USBHID","154","0017000000380f03000000001028b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b52528b5250000000000000000000000000000000000000000000000009c00","SET_REPORT Request"
"48","26.980382","3.6.0","host","USBHID","64","","SET_REPORT Response"
"49","27.020214","host","3.6.0","USBHID","154","0018000000380f0300000000102cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0282cb0280000000000000000000000000000000000000000000000009000","SET_REPORT Request"
"50","27.020603","3.6.0","host","USBHID","64","","SET_REPORT Response"
"51","27.058901","host","3.6.0","USBHID","154","0019000000380f0300000000102fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b2fab2b0000000000000000000000000000000000000000000000008b00","SET_REPORT Request"
"52","27.059244","3.6.0","host","USBHID","64","","SET_REPORT Response"
"53","27.101076","host","3.6.0","USBHID","154","001a000000380f03000000001033a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e33a52e0000000000000000000000000000000000000000000000009c00","SET_REPORT Request"
"54","27.101460","3.6.0","host","USBHID","64","","SET_REPORT Response"
"55","27.140346","host","3.6.0","USBHID","154","001b000000380f03000000001036a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a03136a0310000000000000000000000000000000000000000000000008300","SET_REPORT Request"
"56","27.140810","3.6.0","host","USBHID","64","","SET_REPORT Response"
"57","27.180037","host","3.6.0","USBHID","154","001c000000380f030000000010399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34399b34000000000000000000000000000000000000000000000000b200","SET_REPORT Request"
"58","27.180409","3.6.0","host","USBHID","64","","SET_REPORT Response"
"59","27.219280","host","3.6.0","USBHID","154","001d000000380f0300000000103d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d96363d9636000000000000000000000000000000000000000000000000b900","SET_REPORT Request"
"60","27.219610","3.6.0","host","USBHID","64","","SET_REPORT Response"
"61","27.259058","host","3.6.0","USBHID","154","001e000000380f030000000010409239409239409239409239409239409239409239409239409239409239409239409239409239409239409239409239409239000000000000000000000000000000000000000000000000cf00","SET_REPORT Request"
"62","27.259337","3.6.0","host","USBHID","64","","SET_REPORT Response"
"63","27.299239","host","3.6.0","USBHID","154","001f000000380f030000000010448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c448d3c000000000000000000000000000000000000000000000000d100","SET_REPORT Request"
"64","27.299562","3.6.0","host","USBHID","64","","SET_REPORT Response"
"65","27.341136","host","3.6.0","USBHID","154","0000000000380f03000000001047893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f47893f000000000000000000000000000000000000000000000000d500","SET_REPORT Request"
"66","27.341503","3.6.0","host","USBHID","64","","SET_REPORT Response"
"67","27.382649","host","3.6.0","USBHID","154","0001000000380f0300000000104a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a83414a8341000000000000000000000000000000000000000000000000ac00","SET_REPORT Request"
"68","27.382949","3.6.0","host","USBHID","64","","SET_REPORT Response"
"69","27.420943","host","3.6.0","USBHID","154","0002000000380f0300000000104e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f444e7f440000000000000000000000000000000000000000000000005100","SET_REPORT Request"
"70","27.421236","3.6.0","host","USBHID","64","","SET_REPORT Response"
"71","27.459938","host","3.6.0","USBHID","154","0003000000380f030000000010517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b46517b460000000000000000000000000000000000000000000000004800","SET_REPORT Request"
"72","27.460250","3.6.0","host","USBHID","64","","SET_REPORT Response"
"73","27.497908","host","3.6.0","USBHID","154","0004000000380f0300000000105477485477485477485477485477485477485477485477485477485477485477485477485477485477485477485477485477480000000000000000000000000000000000000000000000004f00","SET_REPORT Request"
"74","27.498212","3.6.0","host","USBHID","64","","SET_REPORT Response"
"75","27.536866","host","3.6.0","USBHID","154","0005000000380f03000000001058734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b58734b0000000000000000000000000000000000000000000000004400","SET_REPORT Request"
"76","27.537170","3.6.0","host","USBHID","64","","SET_REPORT Response"
"77","27.576358","host","3.6.0","USBHID","154","0006000000380f0300000000105b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d5b6e4d0000000000000000000000000000000000000000000000005c00","SET_REPORT Request"
"78","27.576673","3.6.0","host","USBHID","64","","SET_REPORT Response"
"79","27.616288","host","3.6.0","USBHID","154","0007000000380f0300000000105f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a505f6a500000000000000000000000000000000000000000000000004100","SET_REPORT Request"
"80","27.616667","3.6.0","host","USBHID","64","","SET_REPORT Response"
"81","27.655710","host","3.6.0","USBHID","154","0008000000380f0300000000106267526267526267526267526267526267526267526267526267526267526267526267526267526267526267526267526267520000000000000000000000000000000000000000000000007300","SET_REPORT Request"
"82","27.656052","3.6.0","host","USBHID","64","","SET_REPORT Response"
"83","27.695128","host","3.6.0","USBHID","154","0009000000380f0300000000106563546563546563546563546563546563546563546563546563546563546563546563546563546563546563546563546563540000000000000000000000000000000000000000000000007600","SET_REPORT Request"
"84","27.695520","3.6.0","host","USBHID","64","","SET_REPORT Response"
"85","27.774757","host","3.6.0","USBHID","154","000a000000380f030000000010695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f56695f560000000000000000000000000000000000000000000000004400","SET_REPORT Request"
"86","27.775063","3.6.0","host","USBHID","64","","SET_REPORT Response"
"87","27.814676","host","3.6.0","USBHID","154","000b000000380f0300000000106c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b596c5b590000000000000000000000000000000000000000000000004a00","SET_REPORT Request"
"88","27.814985","3.6.0","host","USBHID","64","","SET_REPORT Response"
"89","27.854474","host","3.6.0","USBHID","154","000c000000380f03000000001070585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b70585b0000000000000000000000000000000000000000000000005700","SET_REPORT Request"
"90","27.854789","3.6.0","host","USBHID","64","","SET_REPORT Response"
"91","27.894024","host","3.6.0","USBHID","154","000d000000380f03000000001073555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d73555d0000000000000000000000000000000000000000000000005f00","SET_REPORT Request"
"92","27.894390","3.6.0","host","USBHID","64","","SET_REPORT Response"
"93","27.933414","host","3.6.0","USBHID","154","000e000000380f03000000001076515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f76515f0000000000000000000000000000000000000000000000005c00","SET_REPORT Request"
"94","27.933718","3.6.0","host","USBHID","64","","SET_REPORT Response"
"95","27.972534","host","3.6.0","USBHID","154","000f000000380f0300000000107a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e617a4e610000000000000000000000000000000000000000000000007100","SET_REPORT Request"
"96","27.972840","3.6.0","host","USBHID","64","","SET_REPORT Response"
"97","28.012219","host","3.6.0","USBHID","154","0010000000380f0300000000107d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b637d4b630000000000000000000000000000000000000000000000007100","SET_REPORT Request"
"98","28.012607","3.6.0","host","USBHID","64","","SET_REPORT Response"
"99","28.051270","host","3.6.0","USBHID","154","0011000000380f0300000000108148658148658148658148658148658148658148658148658148658148658148658148658148658148658148658148658148650000000000000000000000000000000000000000000000008800","SET_REPORT Request"
"100","28.051579","3.6.0","host","USBHID","64","","SET_REPORT Response"
"101","28.089309","host","3.6.0","USBHID","154","0012000000380f0300000000108445678445678445678445678445678445678445678445678445678445678445678445678445678445678445678445678445670000000000000000000000000000000000000000000000008200","SET_REPORT Request"
"102","28.089612","3.6.0","host","USBHID","64","","SET_REPORT Response"
"103","28.129573","host","3.6.0","USBHID","154","0013000000380f0300000000108742698742698742698742698742698742698742698742698742698742698742698742698742698742698742698742698742690000000000000000000000000000000000000000000000008800","SET_REPORT Request"
"104","28.129875","3.6.0","host","USBHID","64","","SET_REPORT Response"
"105","28.169537","host","3.6.0","USBHID","154","0014000000380f0300000000108b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b8b3f6b000000000000000000000000000000000000000000000000fb00","SET_REPORT Request"
"106","28.169843","3.6.0","host","USBHID","64","","SET_REPORT Response"
"107","28.220431","host","3.6.0","USBHID","154","0015000000380f03000000001092396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e92396e000000000000000000000000000000000000000000000000e100","SET_REPORT Request"
"108","28.220743","3.6.0","host","USBHID","64","","SET_REPORT Response"
"109","28.260964","host","3.6.0","USBHID","154","0016000000380f030000000010953770953770953770953770953770953770953770953770953770953770953770953770953770953770953770953770953770000000000000000000000000000000000000000000000000f600","SET_REPORT Request"
"110","28.261330","3.6.0","host","USBHID","64","","SET_REPORT Response"
"111","28.328358","host","3.6.0","USBHID","154","0017000000380f030000000010983471983471983471983471983471983471983471983471983471983471983471983471983471983471983471983471983471000000000000000000000000000000000000000000000000f900","SET_REPORT Request"
"112","28.328671","3.6.0","host","USBHID","64","","SET_REPORT Response"
"113","28.379693","host","3.6.0","USBHID","154","0018000000380f0300000000109f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f30759f3075000000000000000000000000000000000000000000000000fe00","SET_REPORT Request"
"114","28.379997","3.6.0","host","USBHID","64","","SET_REPORT Response"
"115","28.420177","host","3.6.0","USBHID","154","0019000000380f030000000010a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77a32e77000000000000000000000000000000000000000000000000de00","SET_REPORT Request"
"116","28.420535","3.6.0","host","USBHID","64","","SET_REPORT Response"
"117","28.459657","host","3.6.0","USBHID","154","001a000000380f030000000010a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78a62c78000000000000000000000000000000000000000000000000d600","SET_REPORT Request"
"118","28.459999","3.6.0","host","USBHID","64","","SET_REPORT Response"
"119","28.499885","host","3.6.0","USBHID","154","001b000000380f030000000010a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79a92a79000000000000000000000000000000000000000000000000de00","SET_REPORT Request"
"120","28.500186","3.6.0","host","USBHID","64","","SET_REPORT Response"
"121","28.539909","host","3.6.0","USBHID","154","001c000000380f030000000010ad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287bad287b000000000000000000000000000000000000000000000000da00","SET_REPORT Request"
"122","28.540215","3.6.0","host","USBHID","64","","SET_REPORT Response"
"123","28.579423","host","3.6.0","USBHID","154","001d000000380f030000000010b0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267db0267d000000000000000000000000000000000000000000000000cf00","SET_REPORT Request"
"124","28.579746","3.6.0","host","USBHID","64","","SET_REPORT Response"
"125","28.620107","host","3.6.0","USBHID","154","001e000000380f030000000010b4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247eb4247e000000000000000000000000000000000000000000000000ca00","SET_REPORT Request"
"126","28.620497","3.6.0","host","USBHID","64","","SET_REPORT Response"
"127","28.659056","host","3.6.0","USBHID","154","001f000000380f030000000010b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b72380b723800000000000000000000000000000000000000000000000003000","SET_REPORT Request"
"128","28.659372","3.6.0","host","USBHID","64","","SET_REPORT Response"
"129","28.698551","host","3.6.0","USBHID","154","0000000000380f030000000010ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba2181ba21810000000000000000000000000000000000000000000000003e00","SET_REPORT Request"
"130","28.698924","3.6.0","host","USBHID","64","","SET_REPORT Response"
"131","28.738771","host","3.6.0","USBHID","154","0001000000380f030000000010be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be2082be20820000000000000000000000000000000000000000000000003800","SET_REPORT Request"
"132","28.739075","3.6.0","host","USBHID","64","","SET_REPORT Response"
"133","28.777091","host","3.6.0","USBHID","154","0002000000380f030000000010c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e83c11e830000000000000000000000000000000000000000000000007800","SET_REPORT Request"
"134","28.777470","3.6.0","host","USBHID","64","","SET_REPORT Response"
"135","28.816495","host","3.6.0","USBHID","154","0003000000380f030000000010c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d85c51d850000000000000000000000000000000000000000000000007900","SET_REPORT Request"
"136","28.816835","3.6.0","host","USBHID","64","","SET_REPORT Response"
"137","28.855971","host","3.6.0","USBHID","154","0004000000380f030000000010c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c86c81c860000000000000000000000000000000000000000000000007600","SET_REPORT Request"
"138","28.856319","3.6.0","host","USBHID","64","","SET_REPORT Response"
"139","28.895275","host","3.6.0","USBHID","154","0005000000380f030000000010cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b87cb1b870000000000000000000000000000000000000000000000007300","SET_REPORT Request"
"140","28.895661","3.6.0","host","USBHID","64","","SET_REPORT Response"
"141","28.934744","host","3.6.0","USBHID","154","0006000000380f030000000010cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a88cf1a880000000000000000000000000000000000000000000000007900","SET_REPORT Request"
"142","28.935049","3.6.0","host","USBHID","64","","SET_REPORT Response"
"143","28.974562","host","3.6.0","USBHID","154","0007000000380f030000000010d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d21989d219890000000000000000000000000000000000000000000000006600","SET_REPORT Request"
"144","28.974832","3.6.0","host","USBHID","64","","SET_REPORT Response"
"145","29.052652","host","3.6.0","USBHID","154","0008000000380f030000000010d6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188ad6188a0000000000000000000000000000000000000000000000006000","SET_REPORT Request"
"146","29.052910","3.6.0","host","USBHID","64","","SET_REPORT Response"
"147","29.095386","host","3.6.0","USBHID","154","0009000000380f030000000010dc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168cdc168c0000000000000000000000000000000000000000000000006200","SET_REPORT Request"
"148","29.095665","3.6.0","host","USBHID","64","","SET_REPORT Response"
"149","29.136551","host","3.6.0","USBHID","154","000a000000380f030000000010e0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158de0158d0000000000000000000000000000000000000000000000005c00","SET_REPORT Request"
"150","29.136894","3.6.0","host","USBHID","64","","SET_REPORT Response"
"151","29.176167","host","3.6.0","USBHID","154","000b000000380f030000000010e3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158ee3158e0000000000000000000000000000000000000000000000005c00","SET_REPORT Request"
"152","29.176483","3.6.0","host","USBHID","64","","SET_REPORT Response"
"153","29.218033","host","3.6.0","USBHID","154","000c000000380f030000000010e7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148fe7148f0000000000000000000000000000000000000000000000005800","SET_REPORT Request"
"154","29.218386","3.6.0","host","USBHID","64","","SET_REPORT Response"
"155","29.256831","host","3.6.0","USBHID","154","000d000000380f030000000010ea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138fea138f0000000000000000000000000000000000000000000000005200","SET_REPORT Request"
"156","29.257192","3.6.0","host","USBHID","64","","SET_REPORT Response"
"157","29.296183","host","3.6.0","USBHID","154","000e000000380f030000000010ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed1390ed13900000000000000000000000000000000000000000000000004a00","SET_REPORT Request"
"158","29.296482","3.6.0","host","USBHID","64","","SET_REPORT Response"
"159","29.336102","host","3.6.0","USBHID","154","000f000000380f030000000010f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f11390f113900000000000000000000000000000000000000000000000005600","SET_REPORT Request"
"160","29.336382","3.6.0","host","USBHID","64","","SET_REPORT Response"
"161","29.374811","host","3.6.0","USBHID","154","0010000000380f030000000010f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f41391f413910000000000000000000000000000000000000000000000005200","SET_REPORT Request"
"162","29.375189","3.6.0","host","USBHID","64","","SET_REPORT Response"
"163","29.414610","host","3.6.0","USBHID","154","0011000000380f030000000010f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f81392f813920000000000000000000000000000000000000000000000005d00","SET_REPORT Request"
"164","29.414913","3.6.0","host","USBHID","64","","SET_REPORT Response"
"165","29.453409","host","3.6.0","USBHID","154","0012000000380f030000000010ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff1495ff14950000000000000000000000000000000000000000000000005a00","SET_REPORT Request"
"166","29.453720","3.6.0","host","USBHID","64","","SET_REPORT Response"
"167","29.534020","host","3.6.0","USBHID","154","0013000000380f030000000010ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff1494ff14940000000000000000000000000000000000000000000000005b00","SET_REPORT Request"
"168","29.534318","3.6.0","host","USBHID","64","","SET_REPORT Response"
"169","29.574208","host","3.6.0","USBHID","154","0014000000380f030000000010ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff1492ff14920000000000000000000000000000000000000000000000005d00","SET_REPORT Request"
"170","29.574531","3.6.0","host","USBHID","64","","SET_REPORT Response"
"171","29.611921","host","3.6.0","USBHID","154","0015000000380f030000000010ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff1491ff14910000000000000000000000000000000000000000000000005e00","SET_REPORT Request"
"172","29.612326","3.6.0","host","USBHID","64","","SET_REPORT Response"
"173","29.651565","host","3.6.0","USBHID","154","0016000000380f030000000010ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff1490ff14900000000000000000000000000000000000000000000000005f00","SET_REPORT Request"
"174","29.651869","3.6.0","host","USBHID","64","","SET_REPORT Response"
"175","29.690960","host","3.6.0","USBHID","154","0017000000380f030000000010ff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148eff148e0000000000000000000000000000000000000000000000004100","SET_REPORT Request"
"176","29.691292","3.6.0","host","USBHID","64","","SET_REPORT Response"
"177","29.732088","host","3.6.0","USBHID","154","0018000000380f030000000010ff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148dff148d0000000000000000000000000000000000000000000000004200","SET_REPORT Request"
"178","29.732389","3.6.0","host","USBHID","64","","SET_REPORT Response"
"179","29.771936","host","3.6.0","USBHID","154","0019000000380f030000000010ff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148bff148b0000000000000000000000000000000000000000000000004400","SET_REPORT Request"
"180","29.772306","3.6.0","host","USBHID","64","","SET_REPORT Response"
"181","29.813840","host","3.6.0","USBHID","154","001a000000380f030000000010ff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148aff148a0000000000000000000000000000000000000000000000004500","SET_REPORT Request"
"182","29.814192","3.6.0","host","USBHID","64","","SET_REPORT Response"
